label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Table,0.3054920732975006,0.8380821943283081,1.06062572058363e-07,0.3190456032752991,0.828524649143219,-0.008515328168869,0.3353621959686279,0.8286579251289368,-0.0219142381101846,0.3510832190513611,0.846701443195343,-0.0362769812345504,0.3661578297615051,0.8653473258018494,-0.0513551346957683,0.3332962989807129,0.7731768488883972,-0.0259745568037033,0.3550088107585907,0.8039823770523071,-0.0482369363307952,0.3645346760749817,0.8347454071044922,-0.0630940943956375,0.3685978651046753,0.8555668592453003,-0.0716657564043998,0.3262174725532532,0.7750125527381897,-0.0316460840404033,0.3515430986881256,0.8119399547576904,-0.05258509516716,0.3604199588298797,0.8511196970939636,-0.0598607845604419,0.364781379699707,0.8755416870117188,-0.0632295608520507,0.3214282989501953,0.7878316640853882,-0.0380261912941932,0.3433515429496765,0.8238705396652222,-0.0561428405344486,0.3529928624629974,0.8576393127441406,-0.054662138223648,0.3569231033325195,0.8785357475280762,-0.0512487106025218,0.3183435201644897,0.8071820735931396,-0.0451208502054214,0.3354212343692779,0.8354243040084839,-0.0555727817118167,0.3457807600498199,0.8577117323875427,-0.0517275594174861,0.3529269099235534,0.8726706504821777,-0.0473918430507183
Table,0.3253966867923736,0.8293417096138,-1.276668371019696e-07,0.354840874671936,0.825016438961029,-0.015468118712306,0.3829602599143982,0.8262403607368469,-0.0304826144129037,0.4055025577545166,0.8304490447044373,-0.0455079115927219,0.4206100404262543,0.8298294544219971,-0.0609616115689277,0.3700388371944427,0.7668442130088806,-0.0304437763988971,0.3883013427257538,0.8166952133178711,-0.0562880784273147,0.3960469961166382,0.8524360060691833,-0.07454863935709,0.399787575006485,0.8708275556564331,-0.0843722820281982,0.3427468240261078,0.7727656960487366,-0.0331321135163307,0.3603380620479584,0.8294623494148254,-0.0534320920705795,0.368361085653305,0.8643815517425537,-0.0603025555610656,0.3720872104167938,0.8781689405441284,-0.0643602311611175,0.3180297613143921,0.7870500087738037,-0.0374528057873249,0.3343200981616974,0.8401384949684143,-0.0549206994473934,0.3412497937679291,0.8703912496566772,-0.052897609770298,0.3437091410160064,0.881804347038269,-0.0494258292019367,0.2979465126991272,0.8044471144676208,-0.0435367226600647,0.3106459975242615,0.8440456390380859,-0.0514605678617954,0.3169714212417602,0.8675636649131775,-0.0460759177803993,0.3192290365695953,0.8782069683074951,-0.0408597141504287
Table,0.3170351088047027,0.8595247864723206,-2.9664231959714016e-08,0.3504170775413513,0.8488500118255615,-0.010182905010879,0.3786102533340454,0.8432629108428955,-0.0213890541344881,0.4012261033058166,0.8485929369926453,-0.0334726385772228,0.4181562066078186,0.8552743196487427,-0.0459272749722003,0.3687835335731506,0.7687464356422424,-0.0192287433892488,0.3905291557312011,0.8168613910675049,-0.0396800450980663,0.3951346278190613,0.8513953685760498,-0.0555773079395294,0.3958504796028137,0.870089054107666,-0.0649995729327201,0.3438558578491211,0.7736571431159973,-0.0233800821006298,0.3644655644893646,0.8308627009391785,-0.0396128818392753,0.370041936635971,0.8630940318107605,-0.0480190776288509,0.3727421164512634,0.8787276148796082,-0.0539432205259799,0.3196138143539428,0.7891619205474854,-0.0288261510431766,0.3379569351673126,0.8419275879859924,-0.0430715531110763,0.3419913053512573,0.8680457472801208,-0.0446769893169403,0.3415451049804687,0.8798379302024841,-0.0445870421826839,0.2989579439163208,0.8089171051979065,-0.0355809405446052,0.3121481835842132,0.8496663570404053,-0.0427661165595054,0.3179071247577667,0.8700602054595947,-0.0404435582458972,0.3203729093074798,0.8797547817230225,-0.0377970971167087
Table,0.3243695199489593,0.837034285068512,-3.663686598542881e-08,0.3551920056343078,0.8291375637054443,-0.0127481436356902,0.3828654587268829,0.8248832821846008,-0.024326829239726,0.4041832983493805,0.8254045248031616,-0.0364699177443981,0.4186539351940155,0.8279536962509155,-0.0489563681185245,0.3735886812210083,0.7632936835289001,-0.0204789321869611,0.3889499604701996,0.8072482347488403,-0.0420371629297733,0.3949538469314575,0.8435314297676086,-0.0573115311563015,0.3980582654476166,0.8654279708862305,-0.0651184394955635,0.3468637466430664,0.7673224210739136,-0.0230292957276105,0.3625227510929107,0.8209972977638245,-0.0418282449245452,0.3684447407722473,0.8592376112937927,-0.0487665794789791,0.3715401887893677,0.8798290491104126,-0.0518930628895759,0.3214130401611328,0.779714822769165,-0.0272030662745237,0.3343889713287353,0.8292012214660645,-0.045251153409481,0.3405569493770599,0.8643559813499451,-0.0446078926324844,0.3434323668479919,0.8844637274742126,-0.040731880813837,0.2999807894229889,0.7960141897201538,-0.0326488092541694,0.3104314506053924,0.8307343125343323,-0.0419947579503059,0.317395806312561,0.8562800288200378,-0.0378641001880168,0.3209172487258911,0.8721590638160706,-0.0324867069721221
Table,0.3226648867130279,0.8412500023841858,-4.215521443029503e-08,0.3531749546527862,0.831497311592102,-0.0112019553780555,0.3803727924823761,0.8265160918235779,-0.0214982517063617,0.4013857841491699,0.8306263089179993,-0.0325474552810192,0.4165837466716766,0.8392056226730347,-0.04440663382411,0.3738768696784973,0.7681353092193604,-0.0190382692962884,0.3885912597179413,0.8105257153511047,-0.0383385457098484,0.3937336802482605,0.8442040085792542,-0.0521967634558677,0.3966980576515198,0.8662908673286438,-0.0593902319669723,0.3478482067584991,0.771671712398529,-0.0216954872012138,0.364378422498703,0.8227138519287109,-0.0378129333257675,0.3698330223560333,0.8571616411209106,-0.0440542958676815,0.373274028301239,0.8784236907958984,-0.0473187863826751,0.322897344827652,0.7833585739135742,-0.0258240457624197,0.3346118927001953,0.8301892280578613,-0.0425175763666629,0.3394972085952759,0.8632811903953552,-0.0435308702290058,0.3423515260219574,0.8852882981300354,-0.0410684198141098,0.3014422059059143,0.7994700074195862,-0.0310090668499469,0.3112181723117828,0.8328171968460083,-0.0401388071477413,0.3183968961238861,0.8578473925590515,-0.0373936928808689,0.3232676982879638,0.8762772083282471,-0.0332374237477779
Table,0.3264319598674774,0.8229482173919678,2.8358841941411583e-09,0.3548771440982818,0.8171752691268921,-0.0107824569568037,0.3812591731548309,0.8165097832679749,-0.0216421727091074,0.4024877548217773,0.8232836723327637,-0.0332918912172317,0.4203290641307831,0.8342626690864563,-0.0459521897137165,0.3757438957691192,0.7654966711997986,-0.0218309201300144,0.3920967876911163,0.8111370801925659,-0.0423575341701507,0.3976700901985168,0.8455278277397156,-0.0564979687333107,0.4006220698356628,0.8672619462013245,-0.064127966761589,0.3498598933219909,0.769902229309082,-0.0259082987904548,0.3663076162338257,0.8203368186950684,-0.0423742197453975,0.3723871111869812,0.8543187975883484,-0.0481561981141567,0.3762694001197815,0.8721005320549011,-0.0519010499119758,0.3239742815494537,0.7817461490631104,-0.0314028486609458,0.3345724940299988,0.8311727643013,-0.0479350388050079,0.3389309346675873,0.8612868189811707,-0.0470260493457317,0.3406193554401397,0.8768295645713806,-0.0443084985017776,0.301604688167572,0.7970380783081055,-0.0379787608981132,0.3080540299415588,0.831254780292511,-0.0459985472261905,0.3132190108299255,0.8519505858421326,-0.0415805652737617,0.3153219223022461,0.8632714748382568,-0.0373660549521446
Table,0.3274039030075073,0.8238929510116577,9.189252914154622e-09,0.3563535511493683,0.82002854347229,-0.0097310710698366,0.3822292983531952,0.8209195137023926,-0.0214863251894712,0.402332603931427,0.8338857293128967,-0.0344753824174404,0.4157061278820038,0.8496749997138977,-0.0485475994646549,0.3789165019989013,0.7715085744857788,-0.0245250333100557,0.3945119976997375,0.812146008014679,-0.0460400655865669,0.3965045213699341,0.8450495600700378,-0.0608493871986866,0.3983027935028076,0.8660505414009094,-0.0690593793988227,0.3532881438732147,0.7719109058380127,-0.0294643063098192,0.3660849630832672,0.8255926370620728,-0.0470129586756229,0.3698051869869232,0.8554990887641907,-0.053408958017826,0.3738885223865509,0.8707369565963745,-0.0579011589288711,0.327779471874237,0.7807336449623108,-0.0356345847249031,0.3357373178005218,0.8316860795021057,-0.0515978448092937,0.3402199745178222,0.8593800663948059,-0.0513969436287879,0.3434524834156036,0.8748533129692078,-0.0498897060751915,0.3056926727294922,0.7931588888168335,-0.0429849810898304,0.3093690574169159,0.8281703591346741,-0.0510215163230896,0.3149493932723999,0.8485864400863647,-0.0479290075600147,0.3199379742145538,0.8623666167259216,-0.0449584946036338
Table,0.3284078538417816,0.833146870136261,4.9989704820063714e-08,0.3562968671321869,0.8266271352767944,-0.0066774911247193,0.3811264634132385,0.821031391620636,-0.0137757873162627,0.4001130759716034,0.8222538232803345,-0.0226799082010984,0.4148016273975372,0.8318349123001099,-0.0326853059232234,0.3847197592258453,0.7714851498603821,-0.0105072055011987,0.3959346711635589,0.8003669381141663,-0.0273733995854854,0.4036106765270233,0.8288642764091492,-0.0409535728394985,0.4108151495456695,0.8551315069198608,-0.0483043231070041,0.3598913252353668,0.7701142430305481,-0.0152795165777206,0.3694835007190704,0.8126641511917114,-0.0315732434391975,0.3732456862926483,0.846842885017395,-0.0390044823288917,0.3756948709487915,0.8711053133010864,-0.0421025268733501,0.3332086205482483,0.7747271060943604,-0.0212849583476781,0.3392248749732971,0.8182118535041809,-0.0365548320114612,0.3367704749107361,0.8475363254547119,-0.0364898331463336,0.3334695696830749,0.8658955693244934,-0.0329611003398895,0.3084032833576202,0.7832135558128357,-0.0282642785459756,0.3122773766517639,0.8140840530395508,-0.0348906628787517,0.3133327960968017,0.8346768617630005,-0.0303177759051322,0.3124260902404785,0.8469557762145996,-0.0248744394630193
Table,0.3256475627422333,0.8222359418869019,5.6545275128883083e-08,0.3526651263236999,0.8175710439682007,-0.0064797634258866,0.3759413361549377,0.8174147009849548,-0.0157664995640516,0.3926434814929962,0.8227468132972717,-0.0261436365544796,0.4037190675735473,0.8320732116699219,-0.0377468019723892,0.3737640678882599,0.7694324254989624,-0.0179025959223508,0.3952900469303131,0.8014608025550842,-0.0356102399528026,0.4032679796218872,0.8310449123382568,-0.0482165217399597,0.4070465564727783,0.854322075843811,-0.0554549023509025,0.3570273220539093,0.7681794762611389,-0.0231027789413929,0.3823127746582031,0.8056814074516296,-0.0400528237223625,0.3910343945026397,0.840314507484436,-0.0471339486539363,0.3956425189971924,0.8655923008918762,-0.0505057349801063,0.3392912745475769,0.7752336859703064,-0.0290408805012702,0.3591767251491546,0.810441792011261,-0.0452010557055473,0.3667404353618622,0.842637300491333,-0.0463611185550689,0.3706511557102203,0.8640519976615906,-0.0446037724614143,0.3233822286128998,0.7869917750358582,-0.0353764742612838,0.3328235745429992,0.8163127899169922,-0.0449689365923404,0.3382853865623474,0.837325394153595,-0.0433882772922515,0.3413518965244293,0.8515681624412537,-0.0406166017055511
Table,0.3598430752754211,0.7813977003097534,-1.36854936272357e-07,0.338561475276947,0.7939937710762024,-0.0140589773654937,0.3223359882831573,0.8115569949150085,-0.0315517149865627,0.3204560577869415,0.8332432508468628,-0.0490197502076625,0.3305006325244903,0.8509907126426697,-0.0681557655334472,0.3378767073154449,0.7917694449424744,-0.0382683761417865,0.3383071422576904,0.818126380443573,-0.0596999302506446,0.3439546227455139,0.8379100561141968,-0.0751473829150199,0.3501106798648834,0.8515743017196655,-0.0841764658689498,0.3617704510688782,0.7887054085731506,-0.0417169779539108,0.3720851838588714,0.817936897277832,-0.0617068149149417,0.3790822327136993,0.8421148061752319,-0.070132091641426,0.3853619396686554,0.8579811453819275,-0.0745750740170478,0.381916344165802,0.7886877655982971,-0.0450864657759666,0.3938319385051727,0.8164560198783875,-0.0658272728323936,0.4027321338653564,0.8386585712432861,-0.068233385682106,0.4090693295001983,0.8514461517333984,-0.0664363801479339,0.397270143032074,0.7913263440132141,-0.0490874759852886,0.4098217189311981,0.8131462931632996,-0.0627573430538177,0.4169976413249969,0.8315131664276123,-0.0600842647254467,0.4217777252197265,0.8433265686035156,-0.056016732007265
Table,0.3506855964660644,0.7672977447509766,1.1710209690818377e-07,0.3700005412101745,0.7787896990776062,-0.0091877784579992,0.3907802402973175,0.7998349070549011,-0.018306927755475,0.4056417047977447,0.8218221068382263,-0.025807736441493,0.4102072715759277,0.8417940139770508,-0.0330719910562038,0.3888502418994903,0.7986686825752258,-0.0292188376188278,0.4056468605995178,0.8357819318771362,-0.0416811108589172,0.4099972248077392,0.8572008609771729,-0.0474442429840564,0.4114445447921753,0.8719545602798462,-0.0505606681108474,0.3670114576816559,0.8009669780731201,-0.0313036367297172,0.3766707181930542,0.840333878993988,-0.0424554869532585,0.3794057369232178,0.857663094997406,-0.0442146137356758,0.3803313076496124,0.8675127029418945,-0.0448920354247093,0.3441707491874695,0.7986322641372681,-0.0332802161574363,0.3432539701461792,0.833872377872467,-0.0456835515797138,0.3423382937908172,0.8463661670684814,-0.0442582331597805,0.3425787091255188,0.8527843356132507,-0.0419130809605121,0.3228350281715393,0.795464038848877,-0.0353097058832645,0.3176157474517822,0.8184353709220886,-0.0461873188614845,0.3153450191020965,0.8256345391273499,-0.0445982180535793,0.3145884573459625,0.8286598920822144,-0.041914626955986
Table,0.3804858326911926,0.8195409774780273,4.284122212538932e-07,0.3576855659484863,0.819545567035675,-0.0134411612525582,0.3373540937900543,0.8221380114555359,-0.0283046439290046,0.3237380385398865,0.8267557621002197,-0.0413442328572273,0.3156261146068573,0.8325119614601135,-0.054364550858736,0.3262694180011749,0.7693949937820435,-0.040150973945856,0.3089902102947235,0.8038609623908997,-0.0576389618217945,0.3043376803398132,0.834051787853241,-0.0664480179548263,0.3015463352203369,0.8553010821342468,-0.069783791899681,0.3464462757110595,0.7664532661437988,-0.0386573262512683,0.3356201946735382,0.8143771290779114,-0.0509733296930789,0.3355029225349426,0.8543100357055664,-0.0517535433173179,0.3364494144916534,0.8846251368522644,-0.0534951500594615,0.3707439601421356,0.7762370109558105,-0.0372020490467548,0.3656161725521087,0.822472870349884,-0.0471391789615154,0.3630423843860626,0.8568475842475891,-0.0451348088681697,0.3619998693466186,0.8796719312667847,-0.0435317605733871,0.395702600479126,0.7936710119247437,-0.0366414636373519,0.3935278356075287,0.8308656215667725,-0.0413826890289783,0.3877389430999756,0.8592634201049805,-0.0383797101676464,0.3835366666316986,0.8780148029327393,-0.036905076354742
Table,0.3409624993801117,0.7175427079200745,-4.115887293210108e-07,0.3751153945922851,0.7498664855957031,-0.0165207423269748,0.4036503136157989,0.7921524047851562,-0.0388771817088127,0.4194763004779815,0.8250723481178284,-0.0612573847174644,0.431639015674591,0.8403565883636475,-0.0859600752592086,0.3871951997280121,0.7648605108261108,-0.0519280135631561,0.3857770562171936,0.827939510345459,-0.0801159664988517,0.3769073486328125,0.8691108226776123,-0.1015059426426887,0.369075059890747,0.8959722518920898,-0.1133982315659523,0.3558296263217926,0.7577282786369324,-0.0537813231348991,0.3561261296272278,0.8237662315368652,-0.0744244381785392,0.3489003181457519,0.8645614385604858,-0.0813934803009033,0.3443663120269775,0.8911004066467285,-0.0870072469115257,0.3279046416282654,0.7528241872787476,-0.054702416062355,0.3293839395046234,0.8163092732429504,-0.0701930448412895,0.3255317509174347,0.851702094078064,-0.0673698857426643,0.322470486164093,0.8744558095932007,-0.0648830309510231,0.302247941493988,0.7512420415878296,-0.0573337525129318,0.3049163818359375,0.8014056086540222,-0.0622930862009525,0.3058266043663025,0.8299879431724548,-0.0541119948029518,0.3060894310474396,0.8498624563217163,-0.0485363006591796
